TurId;Dato;Fylke;Område;Kommune;Holdeplass_Fra;Holdeplass_Til;Linjetype;Linjefylke;Linjenavn;Linjeretning;Tidspunkt_Faktisk_Ankomst_Holdeplass_Fra;Tidspunkt_Faktisk_Avgang_Holdeplass_Fra;Tidspunkt_Planlagt_Ankomst_Holdeplass_Fra;Tidspunkt_Planlagt_Avgang_Holdeplass_Fra;Kjøretøy_Kapasitet;Passasjerer_Ombord
34024-2020-08-13T14:30:00+02:00;13/08/2020;Oslo;Nordøst;Bjerke;Risløkkalléen  (fra Økern);Vollebekk  (mot Grorud);Lokal;Viken;345;1;14:32:21;14:32:53;14:31:00;14:31:00;105;3
30029-2020-07-01T00:14:00+02:00;30/06/2020;Viken;Nordøst;Lørenskog;Kloppaveien;Knatten (Solheimsveien);Lokal;Viken;300;0;24:26:25;24:26:29;24:23:00;24:23:00;106;-2
30042-2020-07-24T20:21:00+02:00;24/07/2020;Oslo;Indre By;Gamle Oslo;Helsfyr T  (plf. E mot Teisenkrysset);Teisenkrysset  (fra Helsfyr);Lokal;Viken;300;1;20:37:41;20:38:17;20:31:00;20:31:00;106;29
9402-2020-07-31T22:21:00+02:00;31/07/2020;Oslo;Sør;Nordstrand;Lambertseter senter (midlertidig mot Bergkrystalle;Blåfjellet (mot Bergkrystallen);Lokal;Oslo;4B;1;22:15:01;22:22:29;22:21:00;22:21:00;106;2
30033-2020-06-09T08:44:00+02:00;09/06/2020;Viken;Nordøst;Lørenskog;Lørenskog sentrum (plattform 4);Furuset skole (Nordsiden E6 mot sentrum);Lokal;Viken;300;0;08:57:47;08:58:19;08:56:00;08:56:00;106;15
34005-2020-07-23T10:30:00+02:00;23/07/2020;Oslo;Nordøst;Grorud;Grorud stasjon  (i Østre Aker vei mot øst);Vestbyveien  (i Jernkroken);Lokal;Viken;345;1;10:38:00;10:38:28;10:36:00;10:36:00;105;3
30003-2020-07-24T13:31:00+02:00;24/07/2020;Oslo;Indre By;Gamle Oslo;Ladegården (mot Kværner);Dyvekes bro (mot Kværnerbyen);Lokal;Viken;300;1;13:36:49;13:36:58;13:34:00;13:34:00;106;13
30055-2020-07-11T21:54:00+02:00;11/07/2020;Oslo;Indre By;Gamle Oslo;St. Halvards gate (fra Kværnerbyen);Ladegården (mot sentrum);Lokal;Viken;300;0;22:23:00;22:23:05;22:21:00;22:21:00;106;7
30015-2020-08-27T18:44:00+02:00;27/08/2020;Viken;Nordøst;Lørenskog;Lørenskog sentrum (plattform 4);Furuset skole (Nordsiden E6 mot sentrum);Lokal;Viken;300;0;19:05:21;19:06:00;18:56:00;18:56:00;106;13
30006-2020-07-21T06:31:00+02:00;21/07/2020;Viken;Nordøst;Lørenskog;Knatten (Solheimsveien);Kloppaveien;Lokal;Viken;300;1;06:59:41;06:59:46;06:54:00;06:54:00;106;36
30022-2020-06-03T12:01:00+02:00;03/06/2020;Oslo;Indre By;Gamle Oslo;Helsfyr T  (plf. E mot Teisenkrysset);Teisenkrysset  (fra Helsfyr);Lokal;Viken;300;1;12:16:03;12:16:39;12:11:00;12:11:00;106;10
43003-2020-06-15T19:40:00+02:00;15/06/2020;Viken;Nordøst;Eidsvoll;Movegen;Dal skole;Lokal;Viken;430;0;20:09:10;20:09:37;20:08:00;20:08:00;106;11
26108-2020-08-05T19:12:00+02:00;05/08/2020;Viken;Vest;Lier;Karlseberget;Gullaugkleiva;Lokal;Viken;261;1;19:51:38;19:51:42;19:51:00;19:51:00;112;5
43003-2020-06-04T17:25:00+02:00;04/06/2020;Viken;Nordøst;Eidsvoll;Eidsvoll verk stasjon (Plattform 1);Håpet;Lokal;Viken;430;1;18:03:13;18:03:53;17:56:00;17:56:00;106;3
43006-2020-06-02T09:10:00+02:00;02/06/2020;Viken;Nordøst;Ullensaker;Li;Nygård;Lokal;Viken;430;1;09:22:21;09:22:24;09:19:00;09:19:00;106;0
25003-2020-08-03T10:35:00+02:00;03/08/2020;Viken;Vest;Asker;Gamle Hyggenvei;Muserud;Lokal;Viken;260;0;10:39:55;10:39:59;10:37:00;10:37:00;112;0
26107-2020-08-08T13:12:00+02:00;08/08/2020;Viken;Vest;Asker;Midtbygda skole;Vangsvingen;Lokal;Viken;261;1;13:33:42;13:33:47;13:33:00;13:33:00;112;-4
43003-2020-06-15T11:55:00+02:00;15/06/2020;Viken;Nordøst;Eidsvoll;Baker Gulbrandsen;Råholt kirke;Lokal;Viken;430;0;12:21:06;12:21:10;12:17:00;12:17:00;106;15
45505-2020-08-10T15:06:00+02:00;10/08/2020;Viken;Nordøst;Nes;Ringsby;Vøyen;Lokal;Viken;451;1;15:23:04;15:23:07;15:20:00;15:20:00;80;0
26117-2020-08-19T13:48:00+02:00;19/08/2020;Viken;Vest;Asker;Sundbykrysset (i Røyken);Åros fabrikker;Lokal;Viken;261;0;14:01:36;14:02:05;13:57:00;13:57:00;112;33
26112-2020-08-21T18:12:00+02:00;21/08/2020;Viken;Vest;Asker;Dalebråten bru;Hotvet meieri;Lokal;Viken;261;1;18:23:06;18:23:08;18:23:00;18:23:00;112;4
45504-2020-08-20T07:16:00+02:00;20/08/2020;Viken;Nordøst;Nes;Fagerheim;Ingeborgrud;Lokal;Viken;451;0;07:24:46;07:25:17;07:22:00;07:22:00;80;9
26102-2020-07-11T10:12:00+02:00;11/07/2020;Viken;Vest;Asker;Sundbykrysset (i Røyken);Lingsom;Lokal;Viken;261;1;10:20:57;10:21:01;10:20:00;10:20:00;112;0
43002-2020-08-04T00:25:00+02:00;03/08/2020;Viken;Nordøst;Eidsvoll;Håpet;Sundbyvegen;Lokal;Viken;430;1;25:02:05;25:02:09;25:01:00;25:01:00;106;-1
43005-2020-08-03T08:25:00+02:00;03/08/2020;Viken;Nordøst;Eidsvoll;Eidsvoll verk stasjon (Plattform 1);Håpet;Lokal;Viken;430;1;08:57:34;09:01:01;08:56:00;08:56:00;106;6
43001-2020-06-17T12:55:00+02:00;17/06/2020;Viken;Nordøst;Ullensaker;Li;Hovimoen;Lokal;Viken;430;0;13:36:43;13:36:45;13:34:00;13:34:00;106;4
43001-2020-08-25T11:40:00+02:00;25/08/2020;Viken;Nordøst;Eidsvoll;Eidsvoll verk stasjon (Plattform 1);Håpet;Lokal;Viken;430;1;12:11:26;12:15:24;12:11:00;12:11:00;106;-6
26112-2020-07-30T08:11:00+02:00;30/07/2020;Viken;Vest;Asker;Sundbykrysset (i Røyken);Åros fabrikker;Lokal;Viken;261;0;09:01:35;09:01:39;09:01:00;09:01:00;112;2
45501-2020-07-22T17:36:00+02:00;22/07/2020;Viken;Nordøst;Nes;Vormlia;Arnestad;Lokal;Viken;451;1;17:46:46;17:46:50;17:45:00;17:45:00;80;1
43003-2020-08-29T15:25:00+02:00;29/08/2020;Viken;Nordøst;Eidsvoll;Siggerudtoppen;Siggerudhagan;Lokal;Viken;430;1;16:06:36;16:06:40;16:05:00;16:05:00;106;-9
10004-2020-06-23T13:40:00+02:00;23/06/2020;Viken;Nordøst;Lillestrøm;Vestbygata;Måsasvingen vest;Lokal;Viken;100;1;14:48:40;14:49:04;14:36:00;14:36:00;151;-3
10016-2020-07-22T20:59:00+02:00;22/07/2020;Oslo;Nordøst;Alna;Furuset T  (Plf B - forreste stoppunkt);Furuset skole  (Karihaugveien mot sentrum);Lokal;Viken;100;0;21:37:09;21:37:59;21:36:00;21:36:00;151;7
10002-2020-08-17T18:20:00+02:00;17/08/2020;Viken;Nordøst;Lørenskog;Kloppaveien;Ahus;Lokal;Viken;100;1;19:10:04;19:10:36;18:57:00;18:57:00;151;2
10004-2020-08-12T19:29:00+02:00;12/08/2020;Viken;Nordøst;Lillestrøm;Fritidshuset;Kjeller;Lokal;Viken;100;0;19:27:19;19:29:50;19:29:00;19:29:00;151;-1
47011-2020-07-21T18:13:00+02:00;21/07/2020;Viken;Nordøst;Lillestrøm;Herredshuset;Hovinhøgda;Lokal;Viken;480;0;19:09:49;19:10:21;19:07:00;19:07:00;106;4
10009-2020-07-01T07:00:00+02:00;01/07/2020;Oslo;Nordøst;Alna;Karihaugen  (mot Lørenskog);Visperud (mot Solheim);Lokal;Viken;100;1;07:33:04;07:33:08;07:27:00;07:27:00;151;3
6004-2020-07-15T16:25:00+02:00;15/07/2020;Oslo;Indre By;Gamle Oslo;Tøyen  (fra Galgeberg);Tøyen skole  (Plf D. fra Kampen);Lokal;Oslo;60;1;16:56:15;16:56:21;16:53:00;16:53:00;33;3
12002-2020-07-30T05:45:00+02:00;30/07/2020;Viken;Nordøst;Lørenskog;Vallerudlia;Vallerudtoppen;Lokal;Viken;310;0;06:20:10;06:20:24;06:16:00;06:16:00;72;0
10033-2020-08-08T23:45:00+02:00;08/08/2020;Viken;Nordøst;Lillestrøm;Sagdalen skole;Sagdalen;Lokal;Viken;100;1;24:33:38;24:34:08;24:29:00;24:29:00;151;0
47003-2020-06-28T15:02:00+02:00;28/06/2020;Viken;Nordøst;Lillestrøm;Hovinbakken;Furulund;Lokal;Viken;480;0;15:09:29;15:09:31;15:08:00;15:08:00;106;0
34042-2020-08-24T20:01:00+02:00;24/08/2020;Viken;Nordøst;Lillestrøm;Brånås skog;Midtskogveien;Lokal;Viken;340;1;20:33:00;20:33:29;20:30:00;20:30:00;105;5
12012-2020-07-02T14:56:00+02:00;02/07/2020;Viken;Nordøst;Rælingen;Skytilveien;Sæterveien;Lokal;Viken;310;1;15:21:42;15:21:48;15:20:00;15:20:00;72;9
34004-2020-07-02T10:35:00+02:00;02/07/2020;Viken;Nordøst;Lillestrøm;Brånås skog;Brånås skole;Lokal;Viken;340;0;10:37:51;10:37:57;10:37:00;10:37:00;105;0
47002-2020-06-06T19:13:00+02:00;06/06/2020;Viken;Nordøst;Aurskog-Høland;Bjørkelangen skole;Komneskrysset;Lokal;Viken;480;0;19:19:34;19:19:58;19:19:00;19:19:00;106;9
10010-2020-07-22T05:54:00+02:00;22/07/2020;Oslo;Nordøst;Alna;Furuset skole  (Karihaugveien mot sentrum);Sam Eydes vei  (mot Kjelsrud);Lokal;Viken;100;0;06:34:18;06:34:24;06:33:00;06:33:00;151;13
6003-2020-07-05T08:56:00+02:00;05/07/2020;Oslo;Nordøst;Bjerke;Tonsenhagen  (fra Stig);Kolåsbakken  (mot Linderud);Lokal;Oslo;60;1;08:51:31;08:57:01;08:56:00;08:56:00;77;0
10008-2020-06-30T13:00:00+02:00;30/06/2020;Viken;Nordøst;Lillestrøm;Nordsnoveien;Forskningsparken (Kjeller);Lokal;Viken;100;1;14:05:13;14:05:19;14:01:00;14:01:00;151;2
10019-2020-06-11T08:24:00+02:00;11/06/2020;Viken;Nordøst;Lørenskog;Visperud (mot Furuset);Karihaugen  (mot Furuset);Lokal;Viken;100;0;08:58:47;08:59:13;08:56:00;08:56:00;151;6
47012-2020-06-03T18:13:00+02:00;03/06/2020;Viken;Nordøst;Aurskog-Høland;Stigen;Mittskog;Lokal;Viken;480;0;18:46:31;18:46:34;18:46:00;18:46:00;106;1
47003-2020-08-06T21:00:00+02:00;06/08/2020;Viken;Nordøst;Lillestrøm;Vinsnes;Furulund;Lokal;Viken;470;1;21:09:39;21:09:42;21:09:00;21:09:00;106;32
34006-2020-07-05T19:59:00+02:00;05/07/2020;Viken;Nordøst;Lillestrøm;Korsveien;Foss;Lokal;Viken;320;0;20:05:30;20:05:36;20:03:00;20:03:00;105;2
40041-2020-08-20T15:47:00+02:00;20/08/2020;Oslo;Indre By;Gamle Oslo;Helsfyr T  (plf. B mot Teisenkrysset);Teisenkrysset  (fra Helsfyr);Ekspress;Viken;400E;1;:;15:47:44;15:47:00;15:47:00;106;9
36506-2020-07-13T18:51:00+02:00;13/07/2020;Viken;Nordøst;Lillestrøm;Sørliveien;Frydenlundstoppen;Lokal;Viken;365;0;19:02:10;19:02:13;19:00:00;19:00:00;75;0
47015-2020-08-17T15:30:00+02:00;17/08/2020;Viken;Nordøst;Lillestrøm;Heia industrifelt;Varsjøen;Lokal;Viken;470;1;16:01:05;16:01:09;15:47:00;15:47:00;106;16
40004-2020-06-11T13:55:00+02:00;11/06/2020;Viken;Nordøst;Nannestad;Nannestad torg (Plattform 1);Bahusvegen;Lokal;Viken;410;0;13:51:28;13:55:40;13:55:00;13:55:00;106;7
40007-2020-06-03T17:43:00+02:00;03/06/2020;Viken;Nordøst;Nannestad;Furuheim;Kringler gamle skole;Lokal;Viken;410;1;17:59:36;17:59:40;17:59:00;17:59:00;106;-2
47009-2020-08-05T16:00:00+02:00;05/08/2020;Viken;Nordøst;Lillestrøm;St. Olavs gate;Roald Amundsens gate;Lokal;Viken;470;1;16:04:04;16:04:08;16:03:00;16:03:00;106;14
12003-2020-07-27T19:30:00+02:00;27/07/2020;Viken;Nordøst;Lillestrøm;Kastellveien;Kurbadet;Lokal;Viken;381;1;19:35:30;19:35:37;19:35:00;19:35:00;72;2
47001-2020-08-15T10:00:00+02:00;15/08/2020;Viken;Nordøst;Aurskog-Høland;Øia;Aurskog stasjon (Langs Rv.170);Lokal;Viken;470;1;10:37:01;10:37:41;10:36:00;10:36:00;106;3
40007-2020-08-07T12:55:00+02:00;07/08/2020;Viken;Nordøst;Nannestad;Hagamoen;Slemdal;Lokal;Viken;410;0;13:25:41;13:25:49;13:24:00;13:24:00;106;0
34037-2020-06-23T20:59:00+02:00;23/06/2020;Viken;Nordøst;Lillestrøm;Korsveien;Foss;Lokal;Viken;320;0;21:03:05;21:04:14;21:03:00;21:03:00;105;1
40005-2020-06-26T15:25:00+02:00;26/06/2020;Viken;Nordøst;Nannestad;Gamle Eltonveg;Gutugropa;Lokal;Viken;410;0;15:54:44;15:54:47;15:53:00;15:53:00;106;1
12003-2020-07-22T20:30:00+02:00;22/07/2020;Viken;Nordøst;Rælingen;Stalsberghagen;Frydenbergveien;Lokal;Viken;381;1;20:36:40;20:37:04;20:36:00;20:36:00;115;2
34020-2020-08-26T20:29:00+02:00;26/08/2020;Viken;Nordøst;Lillestrøm;Foss;Furulund;Lokal;Viken;320;0;20:36:50;20:37:25;20:36:00;20:36:00;105;-1
34001-2020-08-08T07:25:00+02:00;08/08/2020;Viken;Nordøst;Lillestrøm;Leiv Eirikssons gate;St. Olavs gate;Lokal;Viken;320;0;07:46:16;07:46:22;07:45:00;07:45:00;105;2
34012-2020-06-12T09:35:00+02:00;12/06/2020;Viken;Nordøst;Lillestrøm;Lillestrøm bussterminal (Plattform 4);Kjerulfs gate;Lokal;Viken;320;1;09:20:01;09:36:38;09:35:00;09:35:00;105;0
40002-2020-06-25T22:51:00+02:00;25/06/2020;Viken;Nordøst;Nannestad;Gamle Eltonveg;Irisveien;Lokal;Viken;410;1;23:13:12;23:13:18;23:05:00;23:05:00;106;-2
27052-2020-08-03T06:35:00+02:00;03/08/2020;Viken;Vest;Asker;Guibekken;Heggedal skole;Lokal;Viken;285;1;06:54:01;06:54:07;06:54:00;06:54:00;70;2
23008-2020-07-23T05:32:00+02:00;23/07/2020;Viken;Vest;Bærum;Engervannet;Blommenholm skole;Lokal;Viken;230;0;05:35:45;05:35:51;05:34:00;05:34:00;69;0
55008-2020-06-15T20:05:00+02:00;15/06/2020;Viken;Sør;Enebakk;Kjellås;Vik;Lokal;Viken;550;0;20:23:40;20:24:06;20:22:00;20:22:00;80;5
7411-2020-06-18T16:26:00+02:00;18/06/2020;Oslo;Indre By;Gamle Oslo;Kværner  (mot sentrum);Lodalen  (mot sentrum);Lokal;Oslo;74;1;16:58:54;16:59:29;16:52:00;16:52:00;72;1
39004-2020-07-25T06:24:00+02:00;25/07/2020;Viken;Nordøst;Nittedal;Lahaugmoen;Hellerud;Lokal;Viken;385;0;06:43:42;06:43:46;06:42:00;06:42:00;115;9
4613-2020-07-29T16:00:00+02:00;29/07/2020;Viken;Vest;Bærum;Lilløyveien  (mot Fornebu);Fornebuparken  (mot Fornebu);Lokal;Oslo;40;0;16:23:39;16:24:05;16:23:00;16:23:00;71;3
55007-2020-06-27T09:45:00+02:00;27/06/2020;Viken;Sør;Enebakk;Berger;Ombergtoppen;Lokal;Viken;550;1;10:35:00;10:35:04;10:34:00;10:34:00;80;-2
23001-2020-07-31T14:32:00+02:00;31/07/2020;Viken;Vest;Bærum;Nordby gård;Jøssingveien;Lokal;Viken;230;0;15:10:11;15:10:17;15:10:00;15:10:00;69;6
3710-2020-08-11T16:42:00+02:00;11/08/2020;Oslo;Vest;Nordre Aker;Badebakken  (mot Bjølsen);Bjølsen  (mot Sagene);Lokal;Oslo;37;0;16:46:47;16:47:13;16:45:00;16:45:00;106;17
39002-2020-07-16T04:48:00+02:00;16/07/2020;Oslo;Nordøst;Grorud;Flaen  (fra Grorud);Rødtvet  (mot Veitvet);Lokal;Viken;390;0;05:29:37;05:30:05;05:29:00;05:29:00;115;5
55002-2020-07-04T07:15:00+02:00;04/07/2020;Viken;Sør;Enebakk;Bjerklund;Berger;Lokal;Viken;550;1;08:04:49;08:04:52;08:03:00;08:03:00;80;2
55002-2020-08-08T07:15:00+02:00;08/08/2020;Viken;Sør;Enebakk;Bøhler;Kronafeltet;Lokal;Viken;550;1;08:13:33;08:13:36;08:10:00;08:10:00;80;-2
55010-2020-07-08T09:45:00+02:00;08/07/2020;Oslo;Sør;Nordstrand;Siksakveien  (mot Hauketo);Ingiers vei  (mot Hauketo);Lokal;Viken;550;1;09:59:11;09:59:17;09:55:00;09:55:00;80;-4
7405-2020-06-25T17:20:00+02:00;25/06/2020;Oslo;Sør;Nordstrand;Brannfjellveien  (mot Ekeberg);Ekeberg Camping  (mot Holtet);Lokal;Oslo;74;0;17:32:57;17:33:19;17:31:00;17:31:00;72;0
55001-2020-08-29T14:05:00+02:00;29/08/2020;Viken;Sør;Enebakk;Vågvann (for Hastop);Kjellås;Lokal;Viken;550;0;14:21:15;14:21:32;14:21:00;14:21:00;80;-4
39001-2020-06-06T07:25:00+02:00;06/06/2020;Oslo;Indre By;Sentrum;Hausmanns bru (fra sentrum);Sars gate (fra sentrum);Lokal;Viken;390;1;07:27:33;07:27:59;07:26:00;07:26:00;115;6
36507-2020-08-17T06:50:00+02:00;17/08/2020;Viken;Nordøst;Lillestrøm;Fossum stasjon;Monsrudveien;Lokal;Viken;370A;0;07:15:31;07:15:35;07:12:00;07:12:00;75;2
39010-2020-08-22T16:25:00+02:00;22/08/2020;Oslo;Indre By;Grünerløkka;Sars gate (fra sentrum);Carl Berners plass (buss mot Sinsen) (plf C);Lokal;Viken;390;1;16:32:00;16:32:14;16:31:00;16:31:00;112;10
55007-2020-08-04T09:15:00+02:00;04/08/2020;Viken;Sør;Enebakk;Landskaug;Durud;Lokal;Viken;550;1;09:52:14;09:52:17;09:51:00;09:51:00;80;-11
39018-2020-06-10T16:06:00+02:00;10/06/2020;Viken;Nordøst;Nittedal;Søndre Åneby;Strøm bru;Lokal;Viken;390;0;16:19:43;16:19:46;16:16:00;16:16:00;112;10
30020-2020-06-19T13:15:00+02:00;19/06/2020;Viken;Nordøst;Lørenskog;Triaden ( Gamlevn.);Bergerveien;Lokal;Viken;110;1;13:43:34;13:44:28;13:42:00;13:42:00;106;8
24003-2020-08-13T13:32:00+02:00;13/08/2020;Viken;Vest;Bærum;Elias Smiths vei;Bjørnegård;Lokal;Viken;245;1;13:37:13;13:37:38;13:34:00;13:34:00;69;-16
30017-2020-08-18T08:00:00+02:00;18/08/2020;Viken;Nordøst;Lørenskog;Vallerudveien;Glenneveien;Lokal;Viken;110;0;08:26:36;08:27:02;08:24:00;08:24:00;106;2
44601-2020-06-18T07:10:00+02:00;18/06/2020;Viken;Nordøst;Nannestad;Granli;Skjebindertangen;Lokal;Viken;446;0;07:46:18;07:46:21;07:45:00;07:45:00;80;11
30004-2020-06-15T09:20:00+02:00;15/06/2020;Viken;Nordøst;Lørenskog;Vittenberg;Ahus;Lokal;Viken;110;0;09:31:01;09:31:08;09:30:00;09:30:00;106;4
44003-2020-07-01T14:09:00+02:00;01/07/2020;Viken;Nordøst;Ullensaker;Tronstuløkka;Brudalen;Lokal;Viken;440;0;14:42:08;14:42:12;14:40:00;14:40:00;106;4
30031-2020-08-10T15:40:00+02:00;10/08/2020;Oslo;Indre By;Gamle Oslo;Galgeberg  (fra Etterstad);Harald Hårdrådes plass  (mot Grønland);Lokal;Viken;110;0;16:33:50;16:34:24;16:25:00;16:25:00;106;3
24011-2020-08-28T23:42:00+02:00;28/08/2020;Viken;Vest;Bærum;Tangen;Kirkerud;Lokal;Viken;240;1;23:51:45;23:52:16;23:51:00;23:51:00;69;3
30018-2020-06-23T15:05:00+02:00;23/06/2020;Viken;Nordøst;Lillestrøm;Stasjonsveien;Frydenlundsgata;Lokal;Viken;110;1;15:47:49;15:48:21;15:48:00;15:48:00;106;15
44103-2020-06-18T20:31:00+02:00;18/06/2020;Viken;Nordøst;Eidsvoll;Gruemyra;Vilberggarasjen;Lokal;Viken;441;1;20:45:49;20:46:25;20:46:00;20:46:00;80;2
30013-2020-06-02T16:10:00+02:00;02/06/2020;Oslo;Indre By;Gamle Oslo;Vålerenga  (mot Galgeberg);Galgeberg  (fra Etterstad);Lokal;Viken;110;0;17:19:51;17:20:17;16:54:00;16:54:00;106;-3
30018-2020-07-13T10:55:00+02:00;13/07/2020;Oslo;Indre By;Gamle Oslo;Harald Hårdrådes plass  (mot Galgeberg);Galgeberg  (mot Etterstad);Lokal;Viken;110;1;10:58:20;10:58:49;10:58:00;10:58:00;106;10
26107-2020-08-05T12:07:00+02:00;05/08/2020;Viken;Vest;Asker;Roås;Inglingstadtoppen;Lokal;Viken;251;0;12:50:38;12:50:42;12:50:00;12:50:00;112;2
30014-2020-07-25T14:30:00+02:00;25/07/2020;Viken;Nordøst;Lørenskog;Hovelsrudveien;Østbyveien;Lokal;Viken;110;0;14:47:01;14:47:09;14:45:00;14:45:00;106;7
49002-2020-07-23T05:37:00+02:00;23/07/2020;Viken;Nordøst;Lillestrøm;Krokedal;Smådal;Ekspress;Viken;490E;0;05:58:41;05:58:45;05:58:00;05:58:00;106;1
44002-2020-07-21T10:10:00+02:00;21/07/2020;Viken;Nordøst;Ullensaker;Folkvang;Furuset syd;Lokal;Viken;440;1;10:37:12;10:37:14;10:36:00;10:36:00;106;1
30008-2020-08-14T08:00:00+02:00;14/08/2020;Viken;Nordøst;Lørenskog;Vallerudveien;Glenneveien;Lokal;Viken;110;0;08:25:32;08:26:00;08:24:00;08:24:00;106;3
24001-2020-08-09T18:11:00+02:00;09/08/2020;Viken;Vest;Bærum;Hamang terrasse;Hamang allé;Lokal;Viken;240;0;18:26:08;18:26:32;18:22:00;18:22:00;69;11
30003-2020-06-29T13:05:00+02:00;29/06/2020;Viken;Nordøst;Lørenskog;Hovelsrudveien;Glitnegården;Lokal;Viken;110;1;13:39:42;13:39:46;13:39:00;13:39:00;106;7
36506-2020-08-18T06:20:00+02:00;18/08/2020;Viken;Nordøst;Lillestrøm;Festiviteten;Nordsjø;Lokal;Viken;370A;0;06:22:11;06:22:16;06:21:00;06:21:00;75;0
39010-2020-06-04T17:25:00+02:00;04/06/2020;Oslo;Nordøst;Grorud;Flaen  (mot Grorud);Ammerud  (mot Grorud);Lokal;Viken;390;1;17:48:15;17:48:18;17:44:00;17:44:00;112;4
38021-2020-07-08T15:23:00+02:00;08/07/2020;Viken;Nordøst;Lillestrøm;Solvangen;Tårnbyveien;Lokal;Viken;385;1;15:47:14;15:47:17;15:42:00;15:42:00;115;8
39006-2020-06-02T07:10:00+02:00;02/06/2020;Oslo;Nordøst;Grorud;Flaen  (mot Grorud);Ammerud  (mot Grorud);Lokal;Viken;390;1;07:30:35;07:30:37;07:29:00;07:29:00;112;19
7410-2020-08-18T22:08:00+02:00;18/08/2020;Oslo;Indre By;Gamle Oslo;Lodalen (fra sentrum);Kværner  (fra sentrum);Lokal;Oslo;74;0;22:17:24;22:17:31;22:15:00;22:15:00;72;8
55008-2020-08-06T12:15:00+02:00;06/08/2020;Viken;Sør;Enebakk;Enebakk sykehjem;Myhra;Lokal;Viken;550;1;13:09:06;13:09:38;13:06:00;13:06:00;80;4
7405-2020-06-06T10:49:00+02:00;06/06/2020;Oslo;Sør;Nordstrand;Freidigveien  (mot Karlsrud);Bakkerudveien  (mot Karlsrud);Lokal;Oslo;74;1;11:00:34;11:00:41;10:59:00;10:59:00;72;3
3719-2020-08-11T15:02:00+02:00;11/08/2020;Oslo;Indre By;St.Hanshaugen;Tannlegehøyskolen  (mot Lindern);Lindern  (mot Sagene);Lokal;Oslo;37;1;15:30:11;15:30:48;15:25:00;15:25:00;106;12
4001-2020-08-01T07:46:00+02:00;01/08/2020;Oslo;Vest;Nordre Aker;Gaustadveien;Øvre Sogn;Lokal;Oslo;40;1;08:01:21;08:01:48;08:01:00;08:01:00;71;1
39025-2020-07-23T11:36:00+02:00;23/07/2020;Viken;Nordøst;Nittedal;Tøyen;Kirkerud;Lokal;Viken;390;0;11:37:57;11:38:03;11:38:00;11:38:00;115;0
39005-2020-07-25T12:06:00+02:00;25/07/2020;Viken;Nordøst;Nittedal;Hagan;Saga;Lokal;Viken;390;0;12:33:57;12:34:37;12:32:00;12:32:00;115;9
55008-2020-06-28T19:15:00+02:00;28/06/2020;Oslo;Indre By;Gamle Oslo;Bjørvika (buss mot øst);Kongshavn  (fra sentrum);Lokal;Viken;550;1;19:19:48;19:20:08;19:17:00;19:17:00;80;9
55009-2020-07-17T21:15:00+02:00;17/07/2020;Viken;Sør;Enebakk;Råkendalen;Råken;Lokal;Viken;550;1;21:54:16;21:54:19;21:53:00;21:53:00;80;-8
3722-2020-06-10T07:10:00+02:00;10/06/2020;Oslo;Indre By;Sagene;Sagene  (mot Arendalsgata);Arendalsgata  (mot Bentsebrugata);Lokal;Oslo;37;1;07:37:45;07:38:21;07:34:00;07:34:00;106;6
39009-2020-06-01T19:23:00+02:00;01/06/2020;Viken;Nordøst;Nittedal;Kjul;Måsan;Lokal;Viken;385;1;20:04:11;20:04:17;20:03:00;20:03:00;115;0
36507-2020-07-03T06:50:00+02:00;03/07/2020;Viken;Nordøst;Lillestrøm;Bruvollen;Skugstad;Lokal;Viken;370A;0;07:08:06;07:08:08;07:07:00;07:07:00;75;1
55003-2020-06-07T21:15:00+02:00;07/06/2020;Oslo;Sør;Søndre Nordstrand;Hanåveien;Lille Stensrud;Lokal;Viken;550;1;21:39:34;21:39:36;21:38:00;21:38:00;80;-4
39005-2020-06-16T00:25:00+02:00;15/06/2020;Viken;Nordøst;Nittedal;Herzeth;Elnesveien;Lokal;Viken;390;1;25:27:36;25:27:40;25:25:00;25:25:00;115;-2
55003-2020-08-20T10:05:00+02:00;20/08/2020;Oslo;Indre By;Gamle Oslo;Kongshavn  (mot sentrum);Bjørvika (buss mot vest);Lokal;Viken;550;0;11:01:04;11:01:10;10:59:00;10:59:00;80;14
25018-2020-07-22T11:04:00+02:00;22/07/2020;Oslo;Vest;Ullern;Sjølyst  (mot Vækerø etter rundkjøringen) (plf B);Vækerø  (E18 på nordsiden mot Lysaker);Lokal;Viken;250;1;11:18:37;11:19:05;11:18:00;11:18:00;112;15
26123-2020-08-14T21:08:00+02:00;14/08/2020;Oslo;Indre By;St.Hanshaugen;Hammersborggata (ved Storgata retning øst);Oslo bussterminal (Plf B1, avstigning);Lokal;Viken;250;0;21:55:29;21:55:33;21:55:00;21:55:00;112;3
34008-2020-08-08T17:24:00+02:00;08/08/2020;Viken;Nordøst;Rælingen;Linjeveien (I Rælingsveien);Eikeliveien;Lokal;Viken;360;1;17:36:23;17:36:50;17:36:00;17:36:00;105;7
9105-2020-06-16T18:10:00+02:00;16/06/2020;Oslo;Indre By;Grünerløkka;Heimdalsgata (buss for trikk i Heimdalsgata);Herslebs gate (fra sentrum);Lokal;Oslo;91;0;17:57:50;18:11:40;18:10:00;18:10:00;106;0
